Sample;Ch1;Ch2
100;-0.006862745154649019;0.021568628028035164
101;0.0117647061124444;0.014705882407724857
102;-0.008823529817163944;0.01274509821087122
103;0.0029411765281111;0.0
104;0.007843137718737125;0.019607843831181526
105;0.003921568859368563;0.014705882407724857
106;-0.01764705963432789;0.01568627543747425
107;-0.0019607844296842813;0.01764705963432789
108;0.0019607844296842813;0.008823529817163944
109;-0.003921568859368563;0.0049019609577953815
110;-0.0049019609577953815;0.01666666753590107
111;-0.0049019609577953815;0.0019607844296842813
112;0.0009803922148421407;0.01274509821087122
113;0.0049019609577953815;0.01274509821087122
114;-0.020588235929608345;0.008823529817163944
115;0.01568627543747425;0.01568627543747425
116;-0.0019607844296842813;0.010784314014017582
117;-0.0049019609577953815;-0.003921568859368563
118;0.007843137718737125;0.01666666753590107
119;0.003921568859368563;0.013725490309298038
120;0.003921568859368563;0.018627451732754707
121;-0.003921568859368563;0.021568628028035164
122;-0.008823529817163944;0.006862745154649019
123;-0.0117647061124444;0.007843137718737125
124;-0.020588235929608345;0.01764705963432789
125;0.0019607844296842813;0.02450980432331562
126;-0.007843137718737125;0.01568627543747425
127;-0.010784314014017582;0.019607843831181526
128;0.006862745154649019;0.0117647061124444
129;-0.013725490309298038;0.018627451732754707
130;0.0058823530562222;0.01666666753590107
131;0.006862745154649019;0.019607843831181526
132;-0.0117647061124444;0.014705882407724857
133;0.0117647061124444;0.008823529817163944
134;0.007843137718737125;0.014705882407724857
135;-0.006862745154649019;0.01274509821087122
136;0.003921568859368563;0.014705882407724857
137;0.006862745154649019;0.014705882407724857
138;0.0;0.02450980432331562
139;-0.0029411765281111;0.0029411765281111
140;0.0029411765281111;0.010784314014017582
141;0.0049019609577953815;0.013725490309298038
142;-0.0058823530562222;0.008823529817163944
143;0.0019607844296842813;0.01764705963432789
144;-0.006862745154649019;0.0058823530562222
145;-0.007843137718737125;0.01666666753590107
146;0.01274509821087122;0.010784314014017582
147;-0.020588235929608345;0.007843137718737125
148;0.0029411765281111;0.018627451732754707
149;-0.008823529817163944;0.008823529817163944
150;0.006862745154649019;0.020588235929608345
151;-0.006862745154649019;0.0235294122248888
152;0.0009803922148421407;0.013725490309298038
153;0.008823529817163944;0.02549019642174244
154;0.008823529817163944;0.007843137718737125
155;-0.0058823530562222;0.021568628028035164
156;-0.014705882407724857;0.020588235929608345
157;0.0019607844296842813;0.0117647061124444
158;0.0029411765281111;0.014705882407724857
159;0.007843137718737125;0.01666666753590107
160;-0.01274509821087122;0.013725490309298038
161;-0.0019607844296842813;0.0117647061124444
162;-0.0117647061124444;0.01666666753590107
163;0.008823529817163944;0.0117647061124444
164;-0.01666666753590107;0.01764705963432789
165;0.0;0.0117647061124444
166;-0.009803921915590763;0.007843137718737125
167;-0.018627451732754707;0.006862745154649019
168;-0.01274509821087122;0.013725490309298038
169;-0.007843137718737125;0.0058823530562222
170;-0.022549020126461983;0.01666666753590107
171;-0.02450980432331562;0.020588235929608345
172;0.0029411765281111;0.014705882407724857
173;-0.0019607844296842813;0.019607843831181526
174;-0.0117647061124444;0.022549020126461983
175;0.009803921915590763;0.008823529817163944
176;-0.009803921915590763;0.013725490309298038
177;-0.009803921915590763;0.020588235929608345
178;-0.0049019609577953815;0.0009803922148421407
179;-0.022549020126461983;0.01274509821087122
180;-0.01274509821087122;0.013725490309298038
181;-0.0058823530562222;0.014705882407724857
182;0.008823529817163944;0.013725490309298038
183;-0.010784314014017582;0.014705882407724857
184;-0.007843137718737125;0.014705882407724857
185;-0.01274509821087122;0.009803921915590763
186;-0.0019607844296842813;0.01764705963432789
187;0.003921568859368563;0.01274509821087122
188;0.009803921915590763;0.007843137718737125
189;-0.007843137718737125;0.01764705963432789
190;-0.006862745154649019;0.003921568859368563
191;-0.006862745154649019;0.013725490309298038
192;0.013725490309298038;0.010784314014017582
193;0.0058823530562222;0.014705882407724857
194;0.0058823530562222;0.01274509821087122
195;-0.0117647061124444;0.0049019609577953815
196;0.0009803922148421407;0.019607843831181526
197;0.0009803922148421407;0.022549020126461983
198;-0.01568627543747425;0.01666666753590107
199;0.003921568859368563;0.019607843831181526
200;0.0;0.018627451732754707
201;-0.009803921915590763;0.0235294122248888
202;-0.006862745154649019;0.0019607844296842813
203;-0.007843137718737125;0.0235294122248888
204;0.0009803922148421407;0.0058823530562222
205;0.003921568859368563;0.006862745154649019
206;0.0009803922148421407;0.0049019609577953815
207;0.0;0.021568628028035164
208;-0.0049019609577953815;0.01666666753590107
209;-0.018627451732754707;0.010784314014017582
210;0.006862745154649019;0.01568627543747425
211;0.01568627543747425;0.008823529817163944
212;-0.01764705963432789;0.0235294122248888
213;-0.019607843831181526;0.01764705963432789
214;0.0058823530562222;0.014705882407724857
215;0.0058823530562222;0.01274509821087122
216;-0.0019607844296842813;0.014705882407724857
217;-0.010784314014017582;0.02450980432331562
218;0.007843137718737125;0.0117647061124444
219;-0.0029411765281111;0.0117647061124444
220;-0.0049019609577953815;0.0117647061124444
221;0.0058823530562222;0.013725490309298038
222;0.010784314014017582;0.0117647061124444
223;-0.007843137718737125;0.013725490309298038
224;-0.003921568859368563;0.01274509821087122
225;0.009803921915590763;0.007843137718737125
226;-0.007843137718737125;-0.0019607844296842813
227;-0.003921568859368563;0.013725490309298038
228;-0.0117647061124444;0.01666666753590107
229;-0.01274509821087122;0.0058823530562222
230;-0.0019607844296842813;0.0009803922148421407
231;0.0;0.01666666753590107
232;0.0029411765281111;0.009803921915590763
233;0.0049019609577953815;0.0117647061124444
234;-0.003921568859368563;0.01764705963432789
235;-0.0117647061124444;0.003921568859368563
236;0.003921568859368563;0.007843137718737125
237;0.0009803922148421407;0.019607843831181526
238;0.0019607844296842813;0.0117647061124444
239;-0.003921568859368563;0.020588235929608345
240;0.019607843831181526;0.013725490309298038
241;-0.003921568859368563;0.010784314014017582
242;0.007843137718737125;0.018627451732754707
243;-0.008823529817163944;0.0235294122248888
244;-0.0029411765281111;0.022549020126461983
245;0.006862745154649019;0.008823529817163944
246;-0.0019607844296842813;0.009803921915590763
247;-0.013725490309298038;0.01764705963432789
248;-0.0029411765281111;0.013725490309298038
249;0.0;0.01568627543747425
250;0.008823529817163944;0.009803921915590763
251;-0.020588235929608345;0.013725490309298038
252;-0.0117647061124444;0.01568627543747425
253;-0.0235294122248888;0.01274509821087122
254;-0.006862745154649019;0.014705882407724857
255;-0.009803921915590763;0.014705882407724857
256;0.0;0.010784314014017582
257;0.0019607844296842813;0.0117647061124444
258;0.0;0.01764705963432789
259;-0.007843137718737125;0.01568627543747425
260;0.006862745154649019;0.019607843831181526
261;0.01274509821087122;0.0117647061124444
262;0.0019607844296842813;0.009803921915590763
263;-0.0058823530562222;0.010784314014017582
264;-0.010784314014017582;0.018627451732754707
265;0.019607843831181526;0.022549020126461983
266;-0.008823529817163944;0.01666666753590107
267;0.020588235929608345;0.01666666753590107
268;-0.006862745154649019;0.020588235929608345
269;-0.003921568859368563;0.014705882407724857
270;-0.009803921915590763;0.01568627543747425
271;-0.006862745154649019;0.018627451732754707
272;-0.014705882407724857;0.01568627543747425
273;-0.019607843831181526;0.013725490309298038
274;-0.0049019609577953815;0.008823529817163944
275;0.0009803922148421407;0.013725490309298038
276;-0.006862745154649019;0.0029411765281111
277;0.003921568859368563;0.014705882407724857
278;0.019607843831181526;0.026470588520169258
279;-0.0058823530562222;0.018627451732754707
280;-0.01274509821087122;0.01274509821087122
281;0.013725490309298038;0.020588235929608345
282;-0.006862745154649019;0.0058823530562222
283;0.003921568859368563;0.014705882407724857
284;0.003921568859368563;0.01274509821087122
285;0.0029411765281111;0.0117647061124444
286;-0.0058823530562222;0.01274509821087122
287;0.009803921915590763;0.010784314014017582
288;-0.009803921915590763;0.018627451732754707
289;-0.0049019609577953815;0.014705882407724857
290;0.0019607844296842813;0.009803921915590763
291;-0.014705882407724857;0.007843137718737125
292;0.0029411765281111;0.013725490309298038
293;-0.007843137718737125;0.013725490309298038
294;0.0019607844296842813;0.018627451732754707
295;0.0029411765281111;0.0235294122248888
296;0.003921568859368563;0.014705882407724857
297;-0.01666666753590107;0.008823529817163944
298;0.0049019609577953815;0.01666666753590107
299;-0.0058823530562222;0.01274509821087122
300;-0.014705882407724857;0.0117647061124444
301;0.0019607844296842813;0.01666666753590107
302;0.018627451732754707;-0.0019607844296842813
303;-0.010784314014017582;0.01274509821087122
304;-0.014705882407724857;0.013725490309298038
305;-0.007843137718737125;0.008823529817163944
306;0.0;0.018627451732754707
307;0.003921568859368563;0.01568627543747425
308;-0.014705882407724857;0.010784314014017582
309;0.006862745154649019;0.030392156913876534
310;0.0049019609577953815;0.003921568859368563
311;0.010784314014017582;0.014705882407724857
312;-0.006862745154649019;0.01666666753590107
313;-0.0058823530562222;0.01764705963432789
314;-0.0049019609577953815;0.022549020126461983
315;-0.022549020126461983;0.020588235929608345
316;-0.0019607844296842813;0.008823529817163944
317;-0.007843137718737125;0.02450980432331562
318;-0.013725490309298038;0.014705882407724857
319;-0.01764705963432789;0.01568627543747425
320;-0.0049019609577953815;0.010784314014017582
321;-0.013725490309298038;0.01274509821087122
322;-0.0049019609577953815;0.013725490309298038
323;-0.006862745154649019;0.0117647061124444
324;-0.01666666753590107;0.0117647061124444
325;0.0;0.009803921915590763
326;-0.0019607844296842813;0.02549019642174244
327;-0.01568627543747425;0.008823529817163944
328;-0.007843137718737125;0.008823529817163944
329;-0.008823529817163944;0.0117647061124444
330;-0.026470588520169258;0.018627451732754707
331;-0.0049019609577953815;0.008823529817163944
332;-0.018627451732754707;0.009803921915590763
333;0.0029411765281111;0.01764705963432789
334;0.01568627543747425;0.020588235929608345
335;-0.013725490309298038;0.010784314014017582
336;0.014705882407724857;0.020588235929608345
337;-0.0049019609577953815;0.01568627543747425
338;0.01568627543747425;0.019607843831181526
339;0.010784314014017582;0.0235294122248888
340;-0.0049019609577953815;0.01274509821087122
341;0.018627451732754707;0.009803921915590763
342;-0.0049019609577953815;0.009803921915590763
343;0.0009803922148421407;0.02450980432331562
344;-0.0117647061124444;0.006862745154649019
345;0.0019607844296842813;0.006862745154649019
346;0.0058823530562222;0.01568627543747425
347;-0.008823529817163944;0.013725490309298038
348;0.0058823530562222;0.01568627543747425
349;-0.022549020126461983;0.020588235929608345
350;-0.009803921915590763;0.014705882407724857
351;-0.0049019609577953815;0.01274509821087122
352;0.0;0.021568628028035164
353;0.0049019609577953815;0.01274509821087122
354;0.0049019609577953815;0.010784314014017582
355;0.013725490309298038;0.0049019609577953815
356;0.0;0.0117647061124444
357;0.0019607844296842813;0.013725490309298038
358;-0.0058823530562222;0.01274509821087122
359;-0.009803921915590763;0.010784314014017582
360;0.003921568859368563;0.01568627543747425
361;0.0058823530562222;0.009803921915590763
362;-0.0029411765281111;0.0009803922148421407
363;-0.014705882407724857;0.008823529817163944
364;-0.008823529817163944;0.018627451732754707
365;-0.007843137718737125;0.0009803922148421407
366;0.0058823530562222;0.01274509821087122
367;0.01274509821087122;0.007843137718737125
368;-0.006862745154649019;0.019607843831181526
369;0.0019607844296842813;0.014705882407724857
370;-0.007843137718737125;0.010784314014017582
371;-0.0029411765281111;0.010784314014017582
372;0.008823529817163944;0.003921568859368563
373;0.0117647061124444;0.018627451732754707
374;-0.0029411765281111;0.010784314014017582
375;-0.0117647061124444;0.0235294122248888
376;-0.014705882407724857;0.01568627543747425
377;-0.010784314014017582;0.01764705963432789
378;0.0019607844296842813;0.01274509821087122
379;-0.010784314014017582;0.01666666753590107
380;0.0049019609577953815;0.01568627543747425
381;-0.013725490309298038;0.019607843831181526
382;-0.01568627543747425;0.010784314014017582
383;-0.007843137718737125;0.020588235929608345
384;0.009803921915590763;0.01274509821087122
385;0.01764705963432789;0.018627451732754707
386;-0.009803921915590763;0.019607843831181526
387;-0.0049019609577953815;0.013725490309298038
388;-0.0049019609577953815;0.019607843831181526
389;0.007843137718737125;0.014705882407724857
390;-0.006862745154649019;0.013725490309298038
391;-0.0029411765281111;0.018627451732754707
392;-0.0019607844296842813;0.006862745154649019
393;0.0019607844296842813;0.027450980618596077
394;0.0;0.01568627543747425
395;-0.009803921915590763;0.01666666753590107
396;0.014705882407724857;0.01274509821087122
397;0.0009803922148421407;0.026470588520169258
398;-0.0029411765281111;0.0058823530562222
399;-0.0049019609577953815;0.0049019609577953815
400;-0.003921568859368563;0.013725490309298038
401;0.014705882407724857;0.0058823530562222
402;-0.010784314014017582;0.01666666753590107
403;0.006862745154649019;0.009803921915590763
404;0.0;0.019607843831181526
405;-0.0058823530562222;0.01764705963432789
406;0.0009803922148421407;0.007843137718737125
407;0.0009803922148421407;0.019607843831181526
408;0.0009803922148421407;0.013725490309298038
409;0.0019607844296842813;0.013725490309298038
410;-0.008823529817163944;0.028431372717022896
411;-0.010784314014017582;0.013725490309298038
412;-0.010784314014017582;0.020588235929608345
413;-0.009803921915590763;0.018627451732754707
414;0.0019607844296842813;0.013725490309298038
415;0.0029411765281111;0.019607843831181526
416;-0.006862745154649019;0.019607843831181526
417;-0.0049019609577953815;0.008823529817163944
418;0.0058823530562222;0.01666666753590107
419;-0.01274509821087122;0.02549019642174244
420;0.0;0.01568627543747425
421;-0.003921568859368563;0.018627451732754707
422;-0.008823529817163944;0.007843137718737125
423;-0.0019607844296842813;0.01274509821087122
424;-0.021568628028035164;0.02549019642174244
425;-0.010784314014017582;0.01274509821087122
426;0.006862745154649019;0.02549019642174244
427;-0.0029411765281111;0.0117647061124444
428;0.0;0.019607843831181526
429;-0.0019607844296842813;0.009803921915590763
430;-0.0049019609577953815;0.009803921915590763
431;-0.0049019609577953815;0.0117647061124444
432;0.007843137718737125;0.019607843831181526
433;0.010784314014017582;0.014705882407724857
434;0.0019607844296842813;0.01666666753590107
435;0.0;0.01666666753590107
436;-0.01274509821087122;0.010784314014017582
437;0.0049019609577953815;0.01666666753590107
438;-0.01764705963432789;0.008823529817163944
439;0.0029411765281111;0.006862745154649019
440;0.006862745154649019;0.02450980432331562
441;0.007843137718737125;0.01568627543747425
442;-0.0029411765281111;0.010784314014017582
443;0.0117647061124444;0.018627451732754707
444;-0.01666666753590107;0.020588235929608345
445;0.0009803922148421407;0.01274509821087122
446;0.006862745154649019;0.0058823530562222
447;0.003921568859368563;0.019607843831181526
448;-0.007843137718737125;0.008823529817163944
449;0.013725490309298038;0.019607843831181526
450;-0.003921568859368563;0.008823529817163944
451;-0.007843137718737125;0.009803921915590763
452;-0.0058823530562222;0.0117647061124444
453;0.0;-0.0029411765281111
454;-0.010784314014017582;0.019607843831181526
455;-0.009803921915590763;0.008823529817163944
456;-0.008823529817163944;0.0019607844296842813
457;-0.01274509821087122;0.01568627543747425
458;-0.0019607844296842813;0.008823529817163944
459;0.0049019609577953815;0.0117647061124444
460;0.0;0.018627451732754707
461;0.01666666753590107;0.01568627543747425
462;-0.010784314014017582;0.0009803922148421407
463;-0.018627451732754707;0.020588235929608345
464;0.008823529817163944;0.013725490309298038
465;0.0029411765281111;0.010784314014017582
466;0.0029411765281111;0.009803921915590763
467;-0.01274509821087122;0.013725490309298038
468;-0.0049019609577953815;0.013725490309298038
469;-0.008823529817163944;0.01568627543747425
470;-0.007843137718737125;0.010784314014017582
471;-0.0058823530562222;0.0235294122248888
472;-0.006862745154649019;0.018627451732754707
473;-0.022549020126461983;0.009803921915590763
474;-0.0058823530562222;0.008823529817163944
475;0.0019607844296842813;0.01666666753590107
476;-0.01666666753590107;0.01274509821087122
477;-0.0029411765281111;0.021568628028035164
478;-0.0019607844296842813;0.013725490309298038
479;-0.0049019609577953815;0.01274509821087122
480;-0.006862745154649019;0.010784314014017582
481;0.009803921915590763;0.013725490309298038
482;0.0019607844296842813;0.018627451732754707
483;0.020588235929608345;0.020588235929608345
484;-0.008823529817163944;0.013725490309298038
485;-0.0019607844296842813;0.01274509821087122
486;-0.0029411765281111;0.013725490309298038
487;0.009803921915590763;0.0049019609577953815
488;-0.0049019609577953815;0.01274509821087122
489;0.009803921915590763;0.010784314014017582
490;-0.0058823530562222;0.019607843831181526
491;0.0058823530562222;0.0117647061124444
492;0.0058823530562222;0.010784314014017582
493;-0.0029411765281111;0.019607843831181526
494;-0.010784314014017582;0.01274509821087122
495;-0.01274509821087122;0.01666666753590107
496;0.01764705963432789;0.021568628028035164
497;0.0117647061124444;0.01764705963432789
498;0.0029411765281111;0.008823529817163944
499;0.0058823530562222;0.01666666753590107
500;0.0049019609577953815;0.01764705963432789
501;0.0;0.010784314014017582
502;0.01764705963432789;0.01274509821087122
503;0.007843137718737125;0.018627451732754707
504;0.014705882407724857;0.018627451732754707
505;-0.0029411765281111;0.01666666753590107
506;0.0029411765281111;0.009803921915590763
507;0.003921568859368563;0.02549019642174244
508;0.0049019609577953815;0.013725490309298038
509;0.0009803922148421407;0.021568628028035164
510;-0.0019607844296842813;0.019607843831181526
511;0.01764705963432789;0.018627451732754707
512;0.007843137718737125;0.006862745154649019
513;0.0;0.013725490309298038
514;0.01274509821087122;0.0117647061124444
515;0.0117647061124444;0.014705882407724857
516;0.006862745154649019;0.009803921915590763
517;-0.0058823530562222;0.008823529817163944
518;-0.018627451732754707;0.01274509821087122
519;0.0019607844296842813;0.01666666753590107
520;-0.003921568859368563;0.01666666753590107
521;0.0009803922148421407;0.019607843831181526
522;0.0049019609577953815;0.01568627543747425
523;-0.010784314014017582;0.019607843831181526
524;-0.009803921915590763;0.01568627543747425
525;-0.009803921915590763;0.007843137718737125
526;0.0009803922148421407;0.014705882407724857
527;0.0029411765281111;0.02450980432331562
528;-0.0049019609577953815;0.020588235929608345
529;0.0019607844296842813;0.0058823530562222
530;-0.007843137718737125;0.020588235929608345
531;0.0009803922148421407;0.013725490309298038
532;-0.010784314014017582;0.010784314014017582
533;-0.0019607844296842813;0.018627451732754707
534;-0.008823529817163944;0.01568627543747425
535;-0.010784314014017582;0.027450980618596077
536;0.0117647061124444;0.0117647061124444
537;0.008823529817163944;0.010784314014017582
538;0.009803921915590763;0.020588235929608345
539;0.0009803922148421407;0.006862745154649019
540;0.01568627543747425;0.007843137718737125
541;0.003921568859368563;0.018627451732754707
542;0.0009803922148421407;0.01568627543747425
543;0.0058823530562222;0.007843137718737125
544;-0.003921568859368563;0.01764705963432789
545;-0.014705882407724857;0.0117647061124444
546;0.003921568859368563;0.01666666753590107
547;0.01764705963432789;0.0009803922148421407
548;-0.003921568859368563;0.019607843831181526
549;-0.0029411765281111;0.01568627543747425
550;-0.0019607844296842813;0.01568627543747425
551;0.0029411765281111;0.010784314014017582
552;-0.009803921915590763;0.003921568859368563
553;0.0058823530562222;0.018627451732754707
554;-0.01666666753590107;0.026470588520169258
555;0.0029411765281111;0.021568628028035164
556;-0.009803921915590763;0.013725490309298038
557;-0.009803921915590763;0.0029411765281111
558;-0.003921568859368563;0.013725490309298038
559;-0.006862745154649019;0.018627451732754707
560;-0.02549019642174244;0.007843137718737125
561;-0.0029411765281111;0.0058823530562222
562;-0.0058823530562222;0.0049019609577953815
563;0.0029411765281111;0.01568627543747425
564;-0.0058823530562222;0.0058823530562222
565;-0.0029411765281111;0.013725490309298038
566;0.009803921915590763;0.009803921915590763
567;-0.013725490309298038;0.01764705963432789
568;0.008823529817163944;0.010784314014017582
569;-0.006862745154649019;0.010784314014017582
570;0.0058823530562222;0.0029411765281111
571;-0.0117647061124444;0.010784314014017582
572;-0.003921568859368563;0.007843137718737125
573;0.0049019609577953815;0.006862745154649019
574;-0.0019607844296842813;0.009803921915590763
575;0.0058823530562222;0.007843137718737125
576;-0.021568628028035164;0.021568628028035164
577;-0.003921568859368563;0.010784314014017582
578;0.010784314014017582;0.010784314014017582
579;-0.008823529817163944;0.0235294122248888
580;0.003921568859368563;0.009803921915590763
581;-0.0019607844296842813;0.01274509821087122
582;-0.021568628028035164;0.010784314014017582
583;0.0009803922148421407;0.0117647061124444
584;0.0;0.006862745154649019
585;0.0009803922148421407;0.01666666753590107
586;0.0058823530562222;0.013725490309298038
587;-0.0049019609577953815;0.0058823530562222
588;0.018627451732754707;0.01568627543747425
589;-0.0058823530562222;0.009803921915590763
590;-0.0117647061124444;0.01274509821087122
591;-0.003921568859368563;0.01274509821087122
592;-0.0117647061124444;0.01568627543747425
593;-0.008823529817163944;0.0117647061124444
594;0.0058823530562222;0.019607843831181526
595;-0.008823529817163944;0.008823529817163944
596;0.018627451732754707;0.01274509821087122
597;0.013725490309298038;0.01666666753590107
598;0.0;0.021568628028035164
599;0.003921568859368563;0.02450980432331562
600;0.008823529817163944;0.02450980432331562
601;-0.006862745154649019;0.019607843831181526
602;0.010784314014017582;0.01666666753590107
603;-0.006862745154649019;0.0117647061124444
604;0.0009803922148421407;0.01764705963432789
605;0.0019607844296842813;0.0049019609577953815
606;-0.014705882407724857;0.014705882407724857
607;0.0019607844296842813;0.009803921915590763
608;0.01568627543747425;0.01764705963432789
609;0.0009803922148421407;0.01274509821087122
610;0.021568628028035164;0.008823529817163944
611;-0.0058823530562222;0.01274509821087122
612;-0.0019607844296842813;0.01764705963432789
613;0.0009803922148421407;0.01568627543747425
614;0.0;0.01568627543747425
615;-0.01568627543747425;0.01274509821087122
616;0.014705882407724857;0.01764705963432789
617;-0.006862745154649019;0.0019607844296842813
618;-0.028431372717022896;0.01764705963432789
619;0.008823529817163944;0.02450980432331562
620;0.013725490309298038;0.014705882407724857
621;0.006862745154649019;0.018627451732754707
622;0.0029411765281111;0.01666666753590107
623;0.0009803922148421407;0.01274509821087122
624;0.003921568859368563;0.0117647061124444
625;-0.020588235929608345;0.010784314014017582
626;0.0009803922148421407;0.018627451732754707
627;0.006862745154649019;0.008823529817163944
628;0.0019607844296842813;0.01764705963432789
629;0.003921568859368563;0.019607843831181526
630;-0.0019607844296842813;0.022549020126461983
631;0.0009803922148421407;0.018627451732754707
632;-0.006862745154649019;0.009803921915590763
633;0.019607843831181526;0.008823529817163944
634;-0.006862745154649019;0.01568627543747425
635;-0.0029411765281111;0.014705882407724857
636;-0.018627451732754707;0.01666666753590107
637;0.0029411765281111;0.0058823530562222
638;-0.007843137718737125;0.01666666753590107
639;0.007843137718737125;0.019607843831181526
640;-0.003921568859368563;0.02450980432331562
641;0.009803921915590763;0.013725490309298038
642;-0.0117647061124444;0.008823529817163944
643;0.014705882407724857;0.008823529817163944
644;0.01764705963432789;0.01274509821087122
645;0.007843137718737125;0.007843137718737125
646;-0.022549020126461983;0.013725490309298038
647;-0.007843137718737125;0.008823529817163944
648;-0.003921568859368563;0.01568627543747425
649;-0.010784314014017582;0.01666666753590107
650;0.009803921915590763;0.026470588520169258
651;-0.014705882407724857;0.013725490309298038
652;0.008823529817163944;0.013725490309298038
653;-0.0029411765281111;0.01274509821087122
654;-0.01568627543747425;0.008823529817163944
655;0.0019607844296842813;0.018627451732754707
656;0.0;0.01568627543747425
657;-0.013725490309298038;0.014705882407724857
658;-0.0058823530562222;0.006862745154649019
659;0.003921568859368563;0.02450980432331562
660;0.01666666753590107;0.020588235929608345
661;0.0117647061124444;0.010784314014017582
662;-0.01274509821087122;0.003921568859368563
663;-0.0029411765281111;0.01568627543747425
664;-0.009803921915590763;0.0117647061124444
665;-0.003921568859368563;0.003921568859368563
666;-0.0029411765281111;0.01666666753590107
667;0.0009803922148421407;0.0235294122248888
668;-0.006862745154649019;0.006862745154649019
669;-0.0117647061124444;0.01666666753590107
670;-0.0117647061124444;0.01568627543747425
671;-0.0019607844296842813;0.02450980432331562
672;-0.010784314014017582;0.007843137718737125
673;-0.0029411765281111;0.020588235929608345
674;-0.003921568859368563;0.014705882407724857
675;-0.0058823530562222;0.014705882407724857
676;-0.008823529817163944;0.01274509821087122
677;0.0009803922148421407;0.01666666753590107
678;-0.0029411765281111;0.01568627543747425
